Date,Open,High,Low,Close,Volume
2021-02-15,100156,101360,98751,100759,1052548
2021-02-16,101161,104172,100258,103168,1076048
2021-02-17,103367,103367,100959,102164,562572
2021-02-18,101562,103770,100559,100559,466922
2021-02-19,99756,101562,98351,101161,695664
2021-02-22,101360,102363,98350,98451,640993
2021-02-23,96645,98852,95741,97749,665417
2021-02-24,97749,98853,94838,95039,667209
2021-02-25,95942,97247,95039,97247,562549
2021-02-26,99854,100757,96443,97949,1617276
2021-03-02,100157,101161,98351,98652,922034
2021-03-03,98450,99353,97948,99053,528321
2021-03-04,97847,98349,96543,96745,694890
2021-03-05,94135,95137,92930,94537,712633
2021-03-08,94738,95240,91125,91125,681524
2021-03-09,90021,90623,87211,88516,1068670
2021-03-10,90823,93230,90120,92329,899669
2021-03-11,92430,97247,91727,96143,928091
2021-03-12,98148,98349,95740,96544,435063
2021-03-15,96344,96745,94738,96143,345981
2021-03-16,96544,97347,95942,96143,270853
2021-03-17,96142,98549,95941,97347,403953
2021-03-18,98049,101159,97547,99956,771697
2021-03-19,98050,99755,97146,98853,516981
2021-03-22,98953,99654,97949,99154,315035
2021-03-23,99553,100958,97447,98451,379964
2021-03-24,97647,98751,96744,98752,288563
2021-03-25,98349,98549,96744,97347,388531
2021-03-26,97948,99353,97547,99354,384547
2021-03-29,99555,99655,97347,97849,349113
2021-03-30,98350,99754,98249,99053,311073
2021-03-31,99153,101360,98550,99956,503036
2021-04-01,100357,101159,98751,100157,412423
2021-04-02,101964,101964,100157,100559,298641
2021-04-05,100959,101360,100357,100759,310400
2021-04-06,101561,109389,101361,109189,1724958
2021-04-07,109188,109188,105576,108788,820896
2021-04-08,108185,112600,107181,109992,912514
2021-04-09,111197,112602,110594,112000,788839
2021-04-12,0,0,0,112000,0
2021-04-13,0,0,0,112000,0
2021-04-14,0,0,0,112000,0
2021-04-15,120500,132500,118000,120500,17115015
2021-04-16,115500,120500,115500,119000,13709555
2021-04-19,119999,122000,117500,119000,5441693
2021-04-20,119000,120999,118000,119500,2952174
2021-04-21,119500,119500,117000,118000,4461636
2021-04-22,118000,119500,117500,117500,2279180
2021-04-23,116500,118500,114500,117500,2473720
2021-04-26,118000,118000,117500,118000,1729458
2021-04-27,118500,124500,118500,121500,5332544
2021-04-28,121500,122000,119000,119500,2276272
2021-04-29,120000,120500,115500,117000,3445462
2021-04-30,117000,117000,113000,113500,4405688
2021-05-03,112500,116000,110000,114500,2832622
2021-05-04,113500,116000,112000,115500,2228466
2021-05-06,115000,117500,113500,115000,3234424
2021-05-07,115500,117000,114000,114500,2040844
2021-05-10,115500,116500,114500,116000,1898994
2021-05-11,115000,117000,114500,114500,1875600
2021-05-12,115000,115500,112000,113000,2558482
2021-05-13,109000,111000,108000,109500,4201490
2021-05-14,109500,111500,108000,109000,2276082
2021-05-17,109000,111000,109000,110500,1656454
2021-05-18,111500,114500,111000,113000,1585701
2021-05-20,112500,115500,112000,113500,2135101
2021-05-21,116000,119000,114500,117000,3018548
2021-05-24,116500,118000,115500,116500,1715308
2021-05-25,117000,118000,116000,118000,1777001
2021-05-26,118500,120000,117500,119500,2308405
2021-05-27,120000,125000,119500,125000,7398732
2021-05-28,125000,125500,120500,122000,3685820
2021-05-31,122000,123000,120500,123000,2299358
2021-06-01,123500,127000,123000,127000,3573808
2021-06-02,128000,129500,126000,127000,2597446
2021-06-03,127500,128500,126000,126500,1737466
2021-06-04,126000,126000,123000,124000,2668254
2021-06-07,125000,127000,125000,126000,1905198
2021-06-08,127000,128500,126500,128500,2248373
2021-06-09,128500,130000,128500,129000,1936747
2021-06-10,130000,135000,129500,133500,5564011
2021-06-11,134500,136500,132000,135500,3674400
2021-06-14,136000,143000,136000,142500,6240394
2021-06-15,143500,144500,140500,144500,4950329
2021-06-16,144000,146000,142500,143000,4996272
2021-06-17,142000,149500,140500,148000,5408889
2021-06-18,150000,157500,149500,155000,7706345
2021-06-21,155500,159500,152000,155000,8324948
2021-06-22,158000,159000,155500,159000,4662042
2021-06-23,162500,170000,161000,169500,9078797
2021-06-24,172000,173000,155500,157000,18408195
2021-06-25,155000,159500,150500,154500,12271446
2021-06-28,154500,157500,154000,155000,5141409
2021-06-29,156000,158000,154500,158000,3938542
2021-06-30,159000,165000,157500,163000,7305590
2021-07-01,164000,165500,159500,160000,4630280
2021-07-02,158500,161500,156000,159500,4407703
2021-07-05,160500,162000,156500,157000,4506967
2021-07-06,157500,159000,157000,157500,2045164
2021-07-07,158500,163500,158500,161000,4413394
2021-07-08,161500,164500,161000,163000,4121257
2021-07-09,161500,162000,158500,160500,3795528
2021-07-12,161000,162500,158000,162000,3248064
2021-07-13,162500,163500,160500,161000,3859736
2021-07-14,161500,164500,161000,162000,3352019
2021-07-15,162000,162000,158500,159500,3821843
2021-07-16,158500,159500,157000,157000,3423188
2021-07-19,155500,155500,154000,154000,3475792
2021-07-20,151500,153000,149000,152000,6652856
2021-07-21,153000,155500,144500,145000,10409836
2021-07-22,144500,148000,142500,147500,5759268
2021-07-23,148500,153500,147500,149500,5249906
2021-07-26,151500,153000,146500,147500,4071898
2021-07-27,147500,149000,145500,148000,3357695
2021-07-28,147000,149500,146500,148000,2716816
2021-07-29,148500,149000,147500,148500,1766172
2021-07-30,149000,149500,147000,147000,2057332
2021-08-02,147000,148500,145000,146000,2172117
2021-08-03,146000,146500,143000,144000,2697098
2021-08-04,144500,150000,144000,149500,3136752
2021-08-05,150000,151500,148500,149000,2254087
2021-08-06,149500,149500,145000,145500,4155669
2021-08-09,145500,149000,144000,148000,3017396
2021-08-10,148000,148500,144500,146500,2074409
2021-08-11,145500,147500,144000,144000,1754472
2021-08-12,146000,148000,144000,147500,2950088
2021-08-13,147500,147500,144500,146000,2285992
2021-08-17,146000,147500,141000,142000,3322347
2021-08-18,142000,146500,141500,145500,2720552
2021-08-19,144000,149000,144000,146500,2813914
2021-08-20,146500,149000,143000,144000,2776813
2021-08-23,146000,148500,144500,148500,2678395
2021-08-24,150000,150500,148000,149000,2032632
2021-08-25,149000,153500,148500,151000,2900928
2021-08-26,151500,152500,147500,149500,2346754
